"checklist_id" "observer_id" "sampling_event_identifier" "species_observed" "state_code" "locality_id" "latitude" "longitude" "protocol_type" "all_species_reported" "observation_date" "time_observations_started" "duration_minutes" "effort_distance_km" "number_observers" "norbob" "whiibi" "woothr" "bbs"
"S45218979" "obs144761" "S45218979" FALSE "US-MS" "L281801" 32.5295196 -89.9382019 "Traveling" TRUE "2018-05-03" 11.85 80 1.609 1 0 0 0 0
"S45151200" "obs665305" "S45151200" FALSE "US-AL" "L6093085" 31.698137 -86.373498 "Traveling" TRUE "2018-05-01" 15.8666666666667 33 0.438 1 0 0 0 0
"S45189127" "obs251270" "S45189127" FALSE "US-SC" "L3157823" 32.5912752 -80.1618505 "Traveling" TRUE "2018-05-02" 9.18333333333333 40 1.207 1 0 0 0 0
"S45136186" "obs167644" "S45136186" FALSE "US-AL" "L7160567" 32.599777 -85.485464 "Traveling" TRUE "2018-05-01" 8.28333333333333 35 0.322 1 0 0 0 0
"S45216434" "obs616125" "S45216434" FALSE "US-TN" "L3578120" 35.2112448 -89.7141087 "Traveling" TRUE "2018-05-03" 7 60 0.161 1 0 0 0 0
"S45217626" "obs134751" "S45217626" FALSE "US-SC" "L2521336" 32.6830553 -79.9560714 "Stationary" TRUE "2018-05-03" 11.75 20 0 1 0 0 0 0
"S45140735" "obs503183" "S45140735" FALSE "US-MS" "L1273053" 33.4176874 -89.2584229 "Traveling" TRUE "2018-05-01" 7.73333333333333 211 1.287 2 0 0 NA 0
"S45140735" "obs503183" "S45140735" TRUE "US-MS" "L1273053" 33.4176874 -89.2584229 "Traveling" TRUE "2018-05-01" 7.73333333333333 211 1.287 2 NA NA 3 0
"S45148016" "obs800727" "S45148016" FALSE "US-VA" "L4912365" 37.251781 -76.666616 "Stationary" TRUE "2018-05-01" 15.8 10 0 1 0 0 0 0
"S45158639" "obs148688" "S45158639" FALSE "US-GA" "L5589585" 33.5194903 -82.0095639 "Traveling" TRUE "2018-05-01" 18.6666666666667 80 4.506 1 0 0 0 0
"S45225059" "obs136097" "S45225059" FALSE "US-AL" "L682963" 32.042932 -85.4716051 "Traveling" TRUE "2018-05-03" 16.2833333333333 3 0.189 1 0 0 0 0
"S45213280" "obs422574" "S45213280" FALSE "US-FL" "L1138023" 30.3173619 -85.5776529 "Stationary" TRUE "2018-05-02" 6 150 0 1 0 0 0 0
"S45216422" "obs259818" "S45216422" FALSE "US-TN" "L7328004" 35.4452302 -89.961977 "Traveling" TRUE "2018-05-03" 7.25 25 0.402 1 0 0 NA 0
"S45216422" "obs259818" "S45216422" TRUE "US-TN" "L7328004" 35.4452302 -89.961977 "Traveling" TRUE "2018-05-03" 7.25 25 0.402 1 NA NA 1 0
"S45142268" "obs7507" "S45142268" FALSE "US-GA" "L3948652" 32.0136111 -81.3025 "Traveling" TRUE "2018-05-01" 10.8166666666667 140 2.462 1 0 0 0 0
"S47805504" "obs240252" "S47805504" FALSE "US-GA" "L7815290" 31.165683 -81.405887 "Stationary" TRUE "2018-06-22" 16.25 60 0 2 0 0 0 0
"S45259736" "obs195073" "S45259736" FALSE "US-VA" "L555556" 36.9750097 -77.064178 "Traveling" TRUE "2018-05-04" 14.6666666666667 20 3.219 3 0 0 0 0
"S45161325" "obs352107" "S45161325" FALSE "US-FL" "L6973390" 29.8327704 -82.8251016 "Stationary" TRUE "2018-05-01" 18.6666666666667 35 0 1 0 0 0 0
"S45172941" "obs290024" "S45172941" FALSE "US-VA" "L7319856" 37.296914 -76.651051 "Traveling" TRUE "2018-05-02" 10.0666666666667 56 2.323 1 0 0 0 0
"S45142969" "obs190723" "S45142969" FALSE "US-GA" "L477035" 32.5923467 -83.5743713 "Stationary" TRUE "2018-05-01" 12.6666666666667 39 0 2 0 0 0 0
"S45225831" "obs625977" "S45225831" FALSE "US-FL" "L3966713" 30.2813706 -81.7076504 "Traveling" TRUE "2018-05-03" 17.2333333333333 30 0.161 1 0 0 0 0
"S45208930" "obs46468" "S45208930" FALSE "US-FL" "L803570" 30.3293005 -81.410113 "Stationary" TRUE "2018-05-02" 8.5 60 0 1 0 0 0 0
"S47821814" "obs856370" "S47821814" FALSE "US-MS" "L7818029" 32.4112496 -88.5339527 "Stationary" TRUE "2018-06-18" 11.2 15 0 2 0 0 0 0
"S45135724" "obs194026" "S45135724" FALSE "US-VA" "L3539009" 36.8141292 -75.9734631 "Traveling" TRUE "2018-05-01" 8.56666666666667 60 1.609 2 0 0 0 0
"S45214709" "obs22878" "S45214709" FALSE "US-SC" "L4001753" 33.65541 -81.684366 "Traveling" TRUE "2018-05-03" 11.5833333333333 26 0.3 1 0 0 0 0
"S45142385" "obs994132" "S45142385" FALSE "US-SC" "L7315294" 33.6614445 -78.9280225 "Traveling" TRUE "2018-05-01" 12.9 7 0.209 1 0 0 0 0
"S45139645" "obs1059920" "S45139645" FALSE "US-MS" "L7162477" 33.512144 -88.494155 "Traveling" TRUE "2018-05-01" 9.5 71 2.724 1 0 0 0 0
"S45156934" "obs90669" "S45156934" TRUE "US-VA" "L725212" 38.2557328 -77.2453893 "Traveling" TRUE "2018-05-01" 18.8666666666667 79 2.634 1 1 NA NA 0
"S45156934" "obs90669" "S45156934" FALSE "US-VA" "L725212" 38.2557328 -77.2453893 "Traveling" TRUE "2018-05-01" 18.8666666666667 79 2.634 1 NA 0 0 0
"S45146340" "obs149874" "S45146340" FALSE "US-GA" "L4705585" 31.1641 -81.4737 "Stationary" TRUE "2018-05-01" 10.1666666666667 15 0 1 0 0 0 0
"S45137147" "obs838697" "S45137147" FALSE "US-VA" "L303334" 37.594345 -77.4712497 "Traveling" TRUE "2018-05-01" 7.75 120 3.219 1 0 0 0 0
"S45260923" "obs355184" "S45260923" FALSE "US-SC" "L2150001" 34.2690006 -80.6298423 "Traveling" TRUE "2018-05-04" 8.5 60 3.219 1 0 0 0 0
"S45199833" "obs393635" "S45199833" FALSE "US-MS" "L6037195" 33.4088503 -88.7122961 "Traveling" TRUE "2018-05-02" 17.0833333333333 110 4.828 1 0 0 0 0
"S46673864" "obs108909" "S46673864" FALSE "US-SC" "L4920711" 33.3199755 -81.7287636 "Traveling" TRUE "2018-06-19" 8 90 3.798 1 0 0 0 0
"S46679095" "obs1050838" "S46679095" FALSE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-12" 7.35 120 0 1 0 NA 0 0
"S46679095" "obs1050838" "S46679095" TRUE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-12" 7.35 120 0 1 NA 2 NA 0
"S45211761" "obs168148" "S45211761" FALSE "US-VA" "L4497396" 36.6965414 -76.2419807 "Stationary" TRUE "2018-05-02" 17.7 24 0 2 0 0 0 0
"S45232703" "obs448977" "S45232703" FALSE "US-TN" "L2572108" 35.0315034 -89.7601005 "Traveling" TRUE "2018-05-03" 18.6833333333333 74 1.347 1 0 0 NA 0
"S45232703" "obs448977" "S45232703" TRUE "US-TN" "L2572108" 35.0315034 -89.7601005 "Traveling" TRUE "2018-05-03" 18.6833333333333 74 1.347 1 NA NA 1 0
"S45200595" "obs393635" "S45200595" FALSE "US-MS" "L3635900" 33.495722 -88.442036 "Traveling" TRUE "2018-05-02" 11.4166666666667 30 0.805 1 0 0 NA 0
"S45200595" "obs393635" "S45200595" TRUE "US-MS" "L3635900" 33.495722 -88.442036 "Traveling" TRUE "2018-05-02" 11.4166666666667 30 0.805 1 NA NA 1 0
"S47717548" "obs235384" "S47717548" FALSE "US-VA" "L7799477" 37.1028203 -77.2806097 "Stationary" TRUE "2018-06-07" 12.65 10 0 1 0 0 0 0
"S47717801" "obs235384" "S47717801" FALSE "US-VA" "L7799477" 37.1028203 -77.2806097 "Stationary" TRUE "2018-06-25" 13.7 26 0 1 0 0 0 0
"S45155712" "obs857154" "S45155712" FALSE "US-MS" "L6470549" 31.3229283 -89.2685649 "Traveling" TRUE "2018-05-01" 17.7666666666667 54 1.368 1 0 0 0 0
"S45190018" "obs1048965" "S45190018" FALSE "US-FL" "L580989" 30.1879443 -84.1694784 "Traveling" TRUE "2018-05-02" 17.65 5 4.828 1 0 0 0 0
"S45199709" "obs213913" "S45199709" FALSE "US-FL" "L5834334" 30.3945488 -81.4672916 "Traveling" TRUE "2018-05-01" 12.0666666666667 80 1.609 1 0 NA 0 0
"S45199709" "obs213913" "S45199709" TRUE "US-FL" "L5834334" 30.3945488 -81.4672916 "Traveling" TRUE "2018-05-01" 12.0666666666667 80 1.609 1 NA 8 NA 0
"S45139603" "obs346880" "S45139603" FALSE "US-NC" "L506738" 34.0890613 -78.2933807 "Traveling" TRUE "2018-05-01" 6.41666666666667 255 2.414 1 0 0 0 0
"S45218151" "obs134751" "S45218151" FALSE "US-SC" "L656142" 32.644145 -79.9622726 "Traveling" TRUE "2018-05-03" 10.5 60 0.805 1 0 0 0 0
"S45218785" "obs206872" "S45218785" FALSE "US-GA" "L2616477" 30.8552026 -83.2945038 "Stationary" TRUE "2018-05-02" 8 90 0 1 0 0 0 0
"S45156807" "obs239991" "S45156807" FALSE "US-TN" "L2760443" 35.496358 -89.2608529 "Traveling" TRUE "2018-05-01" 16.9666666666667 129 2.945 1 0 0 NA 0
"S45156807" "obs239991" "S45156807" TRUE "US-TN" "L2760443" 35.496358 -89.2608529 "Traveling" TRUE "2018-05-01" 16.9666666666667 129 2.945 1 NA NA 3 0
"S45235585" "obs560248" "S45235585" FALSE "US-FL" "L3307300" 30.4771662 -84.3590891 "Traveling" TRUE "2018-05-03" 14.4166666666667 16 1.287 1 0 0 0 0
"S46673688" "obs695521" "S46673688" FALSE "US-VA" "L7500705" 36.756891 -75.951019 "Traveling" TRUE "2018-06-20" 7.36666666666667 83 1.931 1 0 0 0 0
"S46675169" "obs542151" "S46675169" FALSE "US-NC" "L3001062" 35.6821195 -75.482769 "Traveling" TRUE "2018-06-20" 7.43333333333333 164 2.739 1 0 NA 0 0
"S46675169" "obs542151" "S46675169" TRUE "US-NC" "L3001062" 35.6821195 -75.482769 "Traveling" TRUE "2018-06-20" 7.43333333333333 164 2.739 1 NA 3 NA 0
"S45207195" "obs175096" "S45207195" FALSE "US-VA" "L2054871" 36.6710006 -75.9170294 "Traveling" TRUE "2018-05-03" 6.51666666666667 98 2.639 1 0 NA 0 0
"S45207195" "obs175096" "S45207195" TRUE "US-VA" "L2054871" 36.6710006 -75.9170294 "Traveling" TRUE "2018-05-03" 6.51666666666667 98 2.639 1 NA 1 NA 0
"S45224255" "obs18841" "S45224255" FALSE "US-FL" "L1022737" 30.1091366 -84.3995208 "Stationary" TRUE "2018-05-03" 15.1333333333333 22 0 1 0 0 0 0
"S45201293" "obs958762" "S45201293" FALSE "US-MS" "L6254126" 30.421273 -89.028058 "Stationary" TRUE "2018-05-02" 11.6333333333333 30 0 1 0 0 0 0
"S45172256" "obs688668" "S45172256" FALSE "US-VA" "L718444" 36.9163684 -76.0413444 "Traveling" TRUE "2018-05-02" 8.5 60 1.609 1 0 0 0 0
"S45220091" "obs602304" "S45220091" FALSE "US-FL" "L3214592" 30.4729585 -84.2294007 "Traveling" TRUE "2018-05-03" 14.75 3 0.607 1 0 0 0 0
"S46679654" "obs259382" "S46679654" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-06-20" 6 60 0 1 0 0 0 0
"S46679695" "obs7435" "S46679695" TRUE "US-VA" "L4754705" 38.2491433 -77.189243 "Stationary" TRUE "2018-06-17" 6.83333333333333 3 0 1 1 NA 1 0
"S46679695" "obs7435" "S46679695" FALSE "US-VA" "L4754705" 38.2491433 -77.189243 "Stationary" TRUE "2018-06-17" 6.83333333333333 3 0 1 NA 0 NA 0
"S45165396" "obs427171" "S45165396" FALSE "US-MS" "L7318749" 34.881098 -89.487765 "Stationary" TRUE "2018-05-02" 4.66666666666667 5 0 1 0 0 0 0
"S45156741" "obs447687" "S45156741" FALSE "US-AL" "L4921819" 33.1879866 -87.422758 "Stationary" TRUE "2018-05-01" 18.8833333333333 10 0 1 0 0 0 0
"S45142515" "obs252136" "S45142515" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Stationary" TRUE "2018-05-01" 12.8666666666667 13 0 1 0 0 0 0
"S45240976" "obs197280" "S45240976" FALSE "US-SC" "L5509705" 32.8642542 -79.8992056 "Traveling" TRUE "2018-05-04" 7.45 20 1.062 1 0 0 0 0
"S47799020" "obs421398" "S47799020" FALSE "US-NC" "L3785041" 34.1329765 -77.8774881 "Stationary" TRUE "2018-05-26" 5.43333333333333 3 0 1 0 0 0 0
"S45153618" "obs803039" "S45153618" FALSE "US-VA" "L4963357" 37.676049 -76.39318 "Stationary" TRUE "2018-05-01" 18.6333333333333 1 0 2 0 0 0 0
"S45206007" "obs971225" "S45206007" FALSE "US-VA" "L6652937" 38.22404 -77.356777 "Stationary" TRUE "2018-05-03" 7.16666666666667 45 0 1 0 0 NA 0
"S45206007" "obs971225" "S45206007" TRUE "US-VA" "L6652937" 38.22404 -77.356777 "Stationary" TRUE "2018-05-03" 7.16666666666667 45 0 1 NA NA 1 0
"S45230286" "obs803039" "S45230286" FALSE "US-VA" "L4963357" 37.676049 -76.39318 "Stationary" TRUE "2018-05-03" 19.8333333333333 1 0 2 0 0 0 0
"S45222461" "obs542151" "S45222461" FALSE "US-NC" "L3129074" 35.5622821 -75.4715037 "Traveling" TRUE "2018-05-03" 8 240 0.322 1 0 NA 0 0
"S45222461" "obs542151" "S45222461" TRUE "US-NC" "L3129074" 35.5622821 -75.4715037 "Traveling" TRUE "2018-05-03" 8 240 0.322 1 NA 1 NA 0
"S45135063" "obs252136" "S45135063" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Traveling" TRUE "2018-05-01" 8.58333333333333 38 0.858 2 0 0 0 0
"S45243635" "obs773300" "S45243635" FALSE "US-VA" "L4718504" 37.336951 -76.5895081 "Stationary" TRUE "2018-05-04" 5.75 62 0 1 0 0 0 0
"S45140448" "obs226435" "S45140448" FALSE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-05-01" 9.5 40 0 1 0 NA NA 0
"S45140448" "obs226435" "S45140448" TRUE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-05-01" 9.5 40 0 1 NA 3 3 0
"S47717958" "obs235384" "S47717958" FALSE "US-VA" "L7799477" 37.1028203 -77.2806097 "Stationary" TRUE "2018-05-24" 11.9 38 0 1 0 0 0 0
"S45235221" "obs205892" "S45235221" FALSE "US-GA" "L742178" 31.4871 -84.35194 "Stationary" TRUE "2018-05-03" 10 25 0 1 0 0 0 0
"S46678458" "obs1050838" "S46678458" FALSE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-16" 7.25 120 0 1 0 NA 0 0
"S46678458" "obs1050838" "S46678458" TRUE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-16" 7.25 120 0 1 NA 1 NA 0
"S45168447" "obs142036" "S45168447" FALSE "US-VA" "L1756456" 37.5385763 -77.4340438 "Traveling" TRUE "2018-05-02" 7.75 28 0.161 1 0 0 0 0
"S45209006" "obs46468" "S45209006" FALSE "US-FL" "L803570" 30.3293005 -81.410113 "Stationary" TRUE "2018-05-02" 18 60 0 1 0 0 0 0
"S45201348" "obs976341" "S45201348" FALSE "US-AL" "L7324799" 32.4045 -86.51529 "Traveling" TRUE "2018-05-02" 17.35 15 0.161 1 0 0 0 0
"S45208245" "obs130801" "S45208245" FALSE "US-AL" "L4820437" 33.1866379 -87.5305876 "Stationary" TRUE "2018-05-03" 7.73333333333333 4 0 1 0 0 0 0
"S45154083" "obs141379" "S45154083" FALSE "US-FL" "L6311845" 30.4745686 -84.2529586 "Traveling" TRUE "2018-05-01" 18.5666666666667 20 0.672 1 0 0 0 0
"S45159131" "obs497966" "S45159131" FALSE "US-VA" "L7253493" 38.254784 -77.418925 "Stationary" TRUE "2018-05-01" 18.25 177 0 1 0 0 0 0
"S45167445" "obs143809" "S45167445" FALSE "US-MS" "L6724327" 34.9495074 -88.2352419 "Traveling" TRUE "2018-05-01" 16.8833333333333 38 3.653 1 0 0 0 0
"S45153273" "obs332678" "S45153273" FALSE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-01" 16.4833333333333 120 2.092 1 0 0 NA 0
"S45153273" "obs332678" "S45153273" TRUE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-01" 16.4833333333333 120 2.092 1 NA NA 1 0
"S45229573" "obs753319" "S45229573" FALSE "US-VA" "L2526103" 36.7511451 -76.2254137 "Traveling" TRUE "2018-05-03" 18 76 1.91 1 0 0 0 0
"S45230812" "obs977037" "S45230812" FALSE "US-TN" "L6566281" 35.073538 -88.690676 "Stationary" TRUE "2018-05-03" 18.7333333333333 23 0 1 0 0 0 0
"S45206860" "obs211084" "S45206860" FALSE "US-GA" "L1407260" 33.3195505 -82.0059612 "Stationary" TRUE "2018-05-03" 7.91666666666667 1 0 1 0 0 0 0
"S45167210" "obs358749" "S45167210" FALSE "US-VA" "L7180619" 36.6944854 -76.0675277 "Traveling" TRUE "2018-05-02" 6.25 100 0.821 1 0 0 0 0
"S45199534" "obs213913" "S45199534" FALSE "US-FL" "L1125706" 30.5101704 -81.4585671 "Traveling" TRUE "2018-05-01" 7.76666666666667 130 2.414 1 0 0 0 0
"S45165603" "obs333452" "S45165603" TRUE "US-NC" "L2868758" 35.1483431 -76.6447985 "Traveling" TRUE "2018-05-02" 5.96666666666667 12 2.414 1 1 NA NA 0
"S45165603" "obs333452" "S45165603" FALSE "US-NC" "L2868758" 35.1483431 -76.6447985 "Traveling" TRUE "2018-05-02" 5.96666666666667 12 2.414 1 NA 0 0 0
"S45141465" "obs495548" "S45141465" FALSE "US-VA" "L303334" 37.594345 -77.4712497 "Traveling" TRUE "2018-05-01" 8.5 180 2.816 1 0 0 0 0
"S45141056" "obs130801" "S45141056" FALSE "US-AL" "L4639062" 33.2167321 -87.5436628 "Traveling" TRUE "2018-05-01" 11.3166666666667 3 0.402 1 0 0 0 0
"S45220120" "obs502982" "S45220120" FALSE "US-AL" "L7328620" 32.431139 -86.535795 "Traveling" TRUE "2018-05-03" 13.5833333333333 4 0.048 1 0 0 0 0
"S45220135" "obs502982" "S45220135" FALSE "US-AL" "L7328620" 32.431139 -86.535795 "Traveling" TRUE "2018-05-02" 16.95 10 0.418 1 0 0 0 0
"S45144375" "obs200438" "S45144375" FALSE "US-AL" "L2120992" 30.5076793 -87.9127264 "Stationary" TRUE "2018-05-01" 11.25 10 0 2 0 0 0 0
"S45193151" "obs121034" "S45193151" FALSE "US-VA" "L4912365" 37.251781 -76.666616 "Traveling" TRUE "2018-05-02" 19.45 15 0.322 2 0 0 0 0
"S45218900" "obs172983" "S45218900" FALSE "US-AL" "L7328397" 32.7618356 -87.9719067 "Traveling" TRUE "2018-05-02" 13.5 24 0.966 2 0 0 0 0
"S45150331" "obs365204" "S45150331" FALSE "US-FL" "L7660211" 30.423617 -84.251406 "Stationary" TRUE "2018-05-01" 12 25 0 1 0 0 0 0
"S46673423" "obs274543" "S46673423" FALSE "US-SC" "L7511172" 32.231494 -80.72984 "Stationary" TRUE "2018-06-20" 8.25 10 0 1 0 0 0 0
"S45155315" "obs196652" "S45155315" FALSE "US-FL" "L127291" 30.3697 -81.482 "Traveling" TRUE "2018-05-01" 18.3833333333333 67 1.609 1 0 NA 0 0
"S45155315" "obs196652" "S45155315" TRUE "US-FL" "L127291" 30.3697 -81.482 "Traveling" TRUE "2018-05-01" 18.3833333333333 67 1.609 1 NA 13 NA 0
"S45154322" "obs457196" "S45154322" FALSE "US-VA" "L7108441" 36.8770315 -76.1424462 "Stationary" TRUE "2018-05-01" 11.8666666666667 17 0 1 0 0 0 0
"S45155112" "obs1062743" "S45155112" FALSE "US-SC" "L7182439" 33.1897639 -79.9849547 "Stationary" TRUE "2018-05-01" 18.9 30 0 1 0 0 0 0
"S45208486" "obs290599" "S45208486" FALSE "US-AL" "L7175671" 31.2185244 -85.2482676 "Stationary" TRUE "2018-05-03" 7.16666666666667 47 0 1 0 0 0 0
"S45208559" "obs584940" "S45208559" FALSE "US-VA" "L6814535" 36.846154 -76.390901 "Traveling" TRUE "2018-05-03" 7.66666666666667 65 0.161 2 0 0 0 0
"S45228025" "obs97443" "S45228025" FALSE "US-GA" "L4237199" 33.215878 -82.374116 "Stationary" TRUE "2018-05-03" 18.45 22 0 1 0 0 0 0
"S45176988" "obs841446" "S45176988" FALSE "US-SC" "L612115" 32.2415556 -80.6863701 "Traveling" TRUE "2018-05-01" 9 90 1.609 1 0 0 0 0
"S45134259" "obs446248" "S45134259" FALSE "US-FL" "L7269967" 30.2707185 -81.5118225 "Traveling" TRUE "2018-05-01" 7.88333333333333 53 3.653 1 0 0 0 0
"S45154174" "obs147966" "S45154174" FALSE "US-TN" "L7317171" 35.084527 -89.676282 "Traveling" TRUE "2018-05-01" 16.5 86 2.414 2 0 0 0 0
"S45212606" "obs902649" "S45212606" FALSE "US-VA" "L6640823" 37.6030803 -76.4639211 "Stationary" TRUE "2018-05-02" 12.5 90 0 1 0 0 0 0
"S45131849" "obs121034" "S45131849" FALSE "US-VA" "L571218" 37.2522621 -76.7106628 "Stationary" TRUE "2018-05-01" 6.41666666666667 20 0 1 0 0 0 0
"S45220690" "obs791599" "S45220690" FALSE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-03" 7.15 196 1.77 2 0 0 NA 0
"S45220690" "obs791599" "S45220690" TRUE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-03" 7.15 196 1.77 2 NA NA 1 0
"S45236028" "obs458734" "S45236028" FALSE "US-SC" "L7318262" 32.2344317 -80.7299852 "Stationary" TRUE "2018-05-03" 14 60 0 3 0 0 0 0
"S45154077" "obs366395" "S45154077" FALSE "US-VA" "L6365458" 36.911049 -76.044069 "Traveling" TRUE "2018-05-01" 12 45 3.219 1 0 0 0 0
"S45182716" "obs44063" "S45182716" FALSE "US-GA" "L6712649" 32.274231 -83.6298097 "Traveling" TRUE "2018-05-02" 7.33333333333333 25 1.127 1 0 0 NA 0
"S45182716" "obs44063" "S45182716" TRUE "US-GA" "L6712649" 32.274231 -83.6298097 "Traveling" TRUE "2018-05-02" 7.33333333333333 25 1.127 1 NA NA 2 0
"S45208655" "obs1043757" "S45208655" FALSE "US-GA" "L7216377" 33.0688738 -83.2178575 "Stationary" TRUE "2018-05-02" 10 30 0 1 0 0 0 0
"S45208749" "obs681622" "S45208749" FALSE "US-FL" "L5270998" 30.242107 -81.6280639 "Traveling" TRUE "2018-05-03" 6.66666666666667 80 3.219 1 0 0 0 0
"S45150297" "obs945023" "S45150297" FALSE "US-MS" "L229391" 30.4122617 -88.9521688 "Traveling" TRUE "2018-05-01" 14.4333333333333 93 1.204 1 0 0 0 0
"S46678728" "obs7435" "S46678728" FALSE "US-VA" "L4753855" 38.1648336 -77.1980953 "Traveling" TRUE "2018-06-17" 5.41666666666667 6 0.805 1 0 0 0 0
"S45206426" "obs385339" "S45206426" FALSE "US-SC" "L7168379" 32.206201 -80.688794 "Stationary" TRUE "2018-05-03" 6.65 56 0 1 0 0 0 0
"S45207848" "obs35725" "S45207848" TRUE "US-AL" "L1478670" 32.2223586 -85.6476218 "Traveling" TRUE "2018-05-03" 7.36666666666667 11 0.412 1 1 NA 1 0
"S45207848" "obs35725" "S45207848" FALSE "US-AL" "L1478670" 32.2223586 -85.6476218 "Traveling" TRUE "2018-05-03" 7.36666666666667 11 0.412 1 NA 0 NA 0
"S45234852" "obs205892" "S45234852" FALSE "US-GA" "L997677" 31.5731609 -84.3214846 "Stationary" TRUE "2018-05-03" 17.7166666666667 10 0 1 0 0 0 0
"S46675190" "obs252136" "S46675190" FALSE "US-SC" "L1770549" 32.1205422 -81.0645396 "Stationary" TRUE "2018-06-20" 10.1333333333333 4 0 1 0 0 0 0
"S45210605" "obs90460" "S45210605" FALSE "US-VA" "L2982800" 37.336391 -76.781712 "Stationary" TRUE "2018-05-03" 9.25 48 0 1 0 0 NA 0
"S45210605" "obs90460" "S45210605" TRUE "US-VA" "L2982800" 37.336391 -76.781712 "Stationary" TRUE "2018-05-03" 9.25 48 0 1 NA NA 1 0
"S45166371" "obs332678" "S45166371" FALSE "US-VA" "L718307" 36.672127 -75.915661 "Traveling" TRUE "2018-05-02" 5.95 80 2.414 1 0 0 0 0
"S45166550" "obs542151" "S45166550" FALSE "US-NC" "L3129074" 35.5622821 -75.4715037 "Stationary" TRUE "2018-05-02" 6.33333333333333 45 0 1 0 0 0 0
"S45153268" "obs357936" "S45153268" FALSE "US-NC" "L7317045" 36.1351045 -75.7405313 "Traveling" TRUE "2018-05-01" 17.3333333333333 30 0.483 1 0 0 0 0
"S47717617" "obs235384" "S47717617" FALSE "US-VA" "L7799477" 37.1028203 -77.2806097 "Stationary" TRUE "2018-06-30" 12.6833333333333 30 0 1 0 0 0 0
"S45137159" "obs162554" "S45137159" FALSE "US-GA" "L353074" 32.8388 -83.6077 "Traveling" TRUE "2018-05-01" 8.16666666666667 60 1.609 1 0 0 0 0
"S45201351" "obs958762" "S45201351" FALSE "US-MS" "L6487579" 30.405782 -89.025792 "Stationary" TRUE "2018-05-02" 21.7333333333333 30 0 1 0 0 0 0
"S45217318" "obs538698" "S45217318" FALSE "US-FL" "L7094510" 29.9339334 -81.6652447 "Traveling" TRUE "2018-05-03" 12.9833333333333 18 0.33 1 0 0 0 0
"S45134996" "obs1084232" "S45134996" FALSE "US-GA" "L7310350" 30.7854698 -81.6946793 "Stationary" TRUE "2018-05-01" 8.33333333333333 3 0 1 0 0 0 0
"S45163559" "obs753319" "S45163559" FALSE "US-VA" "L718750" 36.7723 -76.1607 "Traveling" TRUE "2018-05-01" 18.0666666666667 121 4.38 1 0 0 0 0
"S45213327" "obs629478" "S45213327" FALSE "US-GA" "L4912072" 33.5116924 -82.0708148 "Stationary" TRUE "2018-05-03" 10.8333333333333 32 0 1 0 0 0 0
"S45137041" "obs688668" "S45137041" FALSE "US-VA" "L718444" 36.9163684 -76.0413444 "Traveling" TRUE "2018-05-01" 8.75 60 1.609 1 0 0 0 0
"S45215980" "obs898501" "S45215980" FALSE "US-TN" "L6355162" 36.3177272 -88.8517517 "Stationary" TRUE "2018-05-03" 9.83333333333333 8 0 1 0 0 0 0
"S45221170" "obs958762" "S45221170" FALSE "US-MS" "L6254126" 30.421273 -89.028058 "Stationary" TRUE "2018-05-03" 14.1166666666667 16 0 1 0 0 0 0
"S45154448" "obs751369" "S45154448" FALSE "US-VA" "L1677813" 37.6706597 -77.4628548 "Traveling" TRUE "2018-05-01" 18.7833333333333 18 0.333 1 0 0 0 0
"S45229457" "obs857154" "S45229457" FALSE "US-MS" "L7319279" 31.2261429 -89.051485 "Traveling" TRUE "2018-05-03" 17.8166666666667 41 0.772 1 0 0 0 0
"S45146036" "obs747481" "S45146036" FALSE "US-FL" "L791381" 30.3839526 -81.4953234 "Traveling" TRUE "2018-05-01" 10.6666666666667 30 0.805 2 0 0 0 0
"S45209287" "obs208645" "S45209287" FALSE "US-VA" "L2807112" 36.8033294 -76.2249362 "Traveling" TRUE "2018-05-03" 6.75 105 1.609 1 0 0 0 0
"S46679159" "obs7435" "S46679159" FALSE "US-VA" "L4753903" 38.1797267 -77.184974 "Traveling" TRUE "2018-06-17" 5.75 30 3.219 1 0 0 0 0
"S46674128" "obs751369" "S46674128" FALSE "US-VA" "L4834040" 37.5489307 -76.981861 "Traveling" TRUE "2018-06-20" 6.05 72 1.207 1 0 0 0 0
"S45142349" "obs652359" "S45142349" FALSE "US-TN" "L4641291" 35.1260162 -89.8508692 "Traveling" TRUE "2018-05-01" 6.75 75 1.609 1 0 0 0 0
